NOTA_SISDIN;NOTA_ELECPOT;PROMEDIO_SIETE;PROMEDIO_TRES;NOTA_COMDIG;NOTA_FDS;NOTA_VARCOM;CON_MAT_ICFES;NOTA_TFM;PROMEDIO_SEIS;NCC_SIETE;NOTA_COMANA;NAA_SIETE;NOTA_ECO;NCA_SIETE;VECES_COMANA;PG_ICFES;VECES_ELECPOT;NOTA_CCON;VECES_COMDIG;VECES_ADMICRO;NOTA_L_TRES;NCP_SIETE;PROMEDIO_CINCO;NAC_SIETE;CAR_SIETE;NOTA_HSE;NAP_SIETE;VECES_ECO;VECES_FDS;VECES_SISDIN;EPA_SIETE;VECES_DDM;VECES_L_TRES;CREDITOS_ELECPOT;VECES_HSE;RENDIMIENTO_OCHO;PROMEDIO_OCHO
41.0;41.0;36.53846153846154;37.611111111111114;34.0;32.0;35.0;75.0;25.0;32.875;13.0;33.0;6;34.0;13.0;1;385.0;1;30.0;1;1;0.0;0.0;35.333333333333336;6;0;36.0;0;1;1;1;2;1;0;3;1;3.0;40.75
42.0;42.0;38.46666666666667;39.44444444444444;42.0;32.0;46.0;75.0;34.0;38.0625;15.0;39.0;7;33.0;15.0;1;383.0;1;45.0;1;1;34.0;0.0;31.333333333333332;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;43.266666666666666
39.0;35.0;36.266666666666666;38.888888888888886;33.0;30.5;43.0;77.0;32.0;32.8125;15.0;39.0;7;43.0;15.0;1;372.0;1;36.0;1;1;36.0;0.0;39.4;7;1;43.0;0;1;2;1;2;1;1;3;1;2.0;40.0
40.0;43.0;40.46153846153846;39.05555555555556;40.0;43.0;43.0;81.0;30.0;40.714285714285715;13.0;33.0;6;34.0;13.0;1;367.0;1;45.0;1;1;0.0;0.0;36.666666666666664;6;0;43.0;0;1;1;1;2;1;0;3;1;3.0;42.0
36.0;36.0;33.75;39.5;38.0;25.5;44.0;74.0;32.0;37.785714285714285;12.0;30.0;4;30.0;10.0;1;368.0;1;48.0;1;1;0.0;2.0;35.53333333333333;5;1;0.0;1;1;2;1;2;1;0;3;0;3.0;44.0
34.0;38.0;37.26923076923077;33.55555555555556;40.0;47.0;32.0;85.0;23.0;31.285714285714285;13.0;30.0;5;32.0;12.0;1;352.0;1;45.0;1;1;0.0;1.0;26.6;6;1;24.5;1;1;1;1;2;1;0;3;2;3.0;43.0
25.0;0.0;30.8;30.416666666666668;0.0;0.0;21.0;81.0;32.0;28.583333333333332;5.0;35.0;2;32.0;3.0;1;358.0;0;46.0;0;1;0.0;2.0;29.2;3;1;40.0;1;1;0;2;2;1;0;3;1;4.0;46.0
30.0;41.0;34.69230769230769;37.97222222222222;38.0;29.0;30.5;81.0;32.0;35.285714285714285;13.0;32.0;5;33.0;11.0;1;351.0;1;44.0;1;2;0.0;2.0;36.53333333333333;6;1;30.0;1;1;2;1;2;1;0;3;1;2.0;37.2
23.0;0.0;32.285714285714285;25.61111111111111;0.0;0.0;40.0;79.0;31.0;30.0;7.0;0.0;3;30.0;5.0;0;354.0;0;48.0;0;0;38.0;2.0;24.8;4;0;44.0;1;1;0;1;2;0;1;3;1;2.0;31.0
40.0;37.0;40.6;40.0;41.0;0.0;40.0;74.0;30.0;40.42857142857143;10.0;31.0;4;46.0;10.0;1;355.0;1;47.0;1;1;0.0;0.0;37.13333333333333;4;0;0.0;0;1;0;1;2;1;0;3;0;3.0;40.23076923076923
0.0;36.0;35.0;34.888888888888886;0.0;0.0;30.0;69.0;29.0;39.1875;6.0;43.0;3;30.0;6.0;1;360.0;1;37.0;0;1;0.0;0.0;34.53333333333333;3;0;42.0;0;1;0;0;2;1;0;3;1;3.0;42.0
36.0;34.0;36.0;36.5;34.0;47.0;31.0;101.0;31.0;33.8125;13.0;32.0;6;34.0;13.0;1;407.0;1;43.0;1;1;0.0;0.0;30.066666666666666;6;1;30.0;0;1;1;1;2;1;0;3;2;2.0;38.666666666666664
33.0;30.0;36.666666666666664;37.111111111111114;42.0;47.0;27.5;75.0;34.5;31.892857142857142;12.0;29.5;5;32.0;12.0;2;417.0;1;36.0;1;1;0.0;0.0;35.5;5;0;0.0;0;1;1;1;2;1;0;3;0;1.0;30.0
33.0;0.0;36.0;38.44444444444444;37.0;35.0;30.0;65.0;31.0;35.57142857142857;10.0;30.0;5;35.0;10.0;1;433.0;0;49.0;1;1;0.0;0.0;28.466666666666665;5;1;43.0;0;1;2;1;2;1;0;3;1;2.0;31.0
22.5;35.0;33.53333333333333;34.77777777777778;35.0;35.0;30.0;75.0;26.5;33.642857142857146;15.0;36.0;6;30.0;13.0;1;427.0;1;43.0;1;1;36.0;2.0;33.96666666666667;7;1;46.0;1;1;1;2;2;1;1;3;1;2.0;39.0
32.0;40.0;40.53333333333333;37.44444444444444;44.0;43.0;42.0;43.0;32.0;38.0625;15.0;45.0;7;39.0;15.0;1;409.0;1;49.0;1;1;42.0;0.0;38.6;7;0;44.0;0;1;1;1;2;1;1;3;1;3.0;41.875
0.0;0.0;36.8;23.944444445000002;0.0;0.0;0.0;69.0;17.33333333;23.2;5.0;0.0;2;29.5;3.0;0;309.0;0;46.0;0;0;44.0;2.0;10.399999997999998;3;1;37.0;1;2;0;0;2;0;1;3;1;2.0;39.0
30.0;30.0;33.13333333333333;33.333333333333336;33.0;32.0;31.0;61.0;44.0;32.6875;15.0;33.0;7;30.0;15.0;1;295.0;1;48.0;1;1;41.0;0.0;31.733333333333334;7;1;42.0;0;1;1;2;2;1;1;3;1;3.0;44.0
38.0;42.0;39.5;38.77777777777778;42.0;30.0;42.0;69.0;30.0;42.5625;12.0;37.0;5;43.0;12.0;1;346.0;1;44.0;1;1;0.0;0.0;38.13333333333333;5;0;0.0;0;1;1;1;2;1;0;3;0;3.0;42.15384615384615
38.0;37.0;36.90909090909091;38.44444444444444;38.0;0.0;32.0;70.0;31.0;35.142857142857146;11.0;36.0;5;31.0;11.0;1;342.0;1;45.0;1;1;0.0;0.0;37.06666666666667;5;0;43.0;0;1;0;1;2;1;0;3;1;2.0;36.0
43.0;42.0;43.0;39.22222222222222;46.0;45.0;45.0;74.0;30.0;37.375;15.0;41.0;7;37.0;15.0;1;343.0;1;48.0;1;1;44.0;0.0;38.266666666666666;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;43.375
0.0;0.0;30.2;33.833333333333336;0.0;0.0;40.0;75.0;40.0;36.666666666666664;5.0;0.0;2;35.0;3.0;0;330.0;0;0.0;0;0;20.0;2.0;35.916666666666664;3;0;41.0;1;1;0;0;2;0;1;3;1;3.0;43.0
44.0;0.0;39.714285714285715;35.166666666666664;0.0;38.0;30.0;96.0;37.0;33.875;7.0;0.0;4;42.0;7.0;0;405.0;0;43.0;0;1;0.0;0.0;34.733333333333334;4;0;30.0;0;1;1;1;2;0;0;3;1;2.0;40.0
0.0;0.0;36.0;30.61111111111111;0.0;0.0;0.0;76.0;0.0;14.666666666666666;3.0;0.0;2;32.0;3.0;0;401.0;0;44.0;0;0;0.0;0.0;0.0;2;0;44.0;0;1;0;0;2;0;0;3;1;2.0;35.0
